Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureCategory,PerformanceBoost,StabilityScore,EngagementScore
29,0,2,1,8,1,3,2,1,2,2,4,4,1,5056,1.0,1,15,3,3,1,10.0,2.0,2,10,7.0,1.0,2.0,0,45,0.9,2.75
38,0,2,0,1,3,0,3,1,4,1,1,3,1,2844,1.0,0,13,3,4,1,7.0,2.0,4,7,6.0,5.0,0.0,0,39,0.8571428571428571,3.5
28,0,1,1,6,3,1,3,1,2,1,6,3,0,2703,1.0,1,14,3,4,1,3.0,2.0,3,3,1.0,0.0,2.0,1,42,1.0,3.25
18,1,0,1,8,1,3,3,1,3,1,2,3,2,1904,1.0,0,12,3,4,0,0.0,0.5,3,0,0.0,0.0,0.0,2,36,1.25,3.25
33,1,2,2,9,4,2,1,0,3,2,7,1,2,8224,0.0,1,17,3,1,0,6.0,3.0,3,5,2.0,0.0,3.0,1,51,1.0,1.5
41,0,2,1,12,4,1,2,1,3,1,2,4,1,4766,3.0,1,11,3,1,1,6.0,4.0,3,1,0.0,0.0,0.0,2,33,0.0,2.5
31,1,1,1,15,3,3,3,1,3,1,2,3,1,2610,1.0,0,12,3,3,1,2.0,4.5,2,2,2.0,2.0,2.0,2,36,2.0,2.75
37,0,2,1,25,2,3,3,0,2,2,0,4,0,5731,7.0,0,13,3,3,2,9.0,2.0,3,6,2.0,1.0,3.0,0,39,0.8333333333333334,3.25
27,0,2,1,6,3,1,4,1,2,1,6,3,1,2539,1.0,0,13,3,3,1,4.0,0.5,3,4,2.0,2.0,2.0,1,39,1.0,3.25
34,0,2,2,9,1,1,2,0,3,2,7,3,1,5714,1.0,0,20,4,1,0,6.0,3.0,2,6,5.0,1.0,3.0,0,80,1.3333333333333333,2.0
35,0,2,0,8,4,5,3,1,3,1,1,3,2,4323,1.0,0,17,3,2,0,6.0,2.0,1,5,4.0,1.0,4.0,1,51,1.6,2.25
29,1,2,2,23,1,1,4,0,2,3,7,1,1,7336,1.0,0,13,3,1,1,11.0,3.0,1,11,8.0,3.0,10.0,3,39,1.6363636363636365,1.75
40,0,1,1,9,4,3,2,0,3,3,5,3,2,13499,8.5,0,17,3,3,0,20.0,3.0,2,18,7.0,2.0,13.0,3,51,1.1111111111111112,2.5
42,1,1,2,12,3,1,3,1,3,4,7,1,2,13758,0.0,1,12,3,2,0,22.0,2.0,2,18,9.0,7.5,14.0,3,36,1.2777777777777777,2.0
42,0,2,2,4,4,2,2,1,3,2,7,1,2,5155,7.0,0,13,3,4,0,9.0,3.0,4,6,4.0,1.0,5.0,0,39,1.5,2.75
35,0,2,1,1,4,3,4,1,2,1,2,3,1,2258,6.0,0,12,3,2,1,10.0,2.0,3,8,0.0,1.0,7.0,0,36,0.875,3.0
24,0,2,1,24,3,3,4,1,3,1,2,2,2,3597,8.0,0,22,4,4,0,6.0,2.0,3,4,3.0,1.0,2.0,1,88,1.25,3.25
28,1,2,1,12,1,1,3,0,3,1,2,4,1,2515,1.0,1,11,3,4,0,1.0,4.0,2,1,1.0,0.0,0.0,2,33,1.0,3.25
26,0,2,1,3,4,3,1,1,4,1,2,4,1,4420,1.0,0,22,4,2,1,8.0,2.0,3,8,7.0,0.0,7.0,0,88,1.75,2.5
30,0,2,2,10,3,2,3,1,2,2,7,3,1,6578,1.0,0,18,3,1,1,10.0,3.0,3,10,3.0,1.0,4.0,0,54,0.7,2.5
40,0,1,1,26,2,3,3,0,2,2,6,4,1,4422,3.0,1,13,3,4,1,16.0,3.0,1,1,1.0,0.0,0.0,2,39,1.0,3.0
35,0,2,1,2,3,1,3,1,2,3,4,2,0,10274,2.0,0,18,3,2,1,15.0,2.0,4,7,7.0,6.0,4.0,0,54,1.5714285714285714,2.75
34,0,1,1,1,3,3,4,1,2,2,0,1,2,5343,0.0,0,20,4,3,0,14.0,3.0,3,13,9.0,4.0,9.0,3,80,1.3846153846153846,2.75
35,0,1,1,4,4,4,4,1,2,1,2,4,1,2376,1.0,0,13,3,2,1,2.0,2.0,4,2,2.0,2.0,2.0,2,39,2.0,3.5
43,1,2,2,9,3,2,1,0,1,2,7,3,2,5346,8.0,0,13,3,2,0,7.0,2.0,2,4,3.0,1.0,3.0,1,39,1.5,2.0
32,0,0,2,2,1,1,3,0,3,1,8,1,0,2827,1.0,0,12,3,3,3,1.0,3.0,3,1,0.0,0.0,0.0,2,36,0.0,2.5
56,0,2,1,4,4,5,4,0,3,5,3,1,0,16581,4.0,0,13,3,4,1,28.0,2.0,3,5,2.0,4.0,2.0,1,39,0.8,3.0
29,0,2,1,6,1,3,2,0,3,1,2,4,1,3131,1.0,0,13,3,1,1,10.0,4.5,3,10,8.0,0.0,8.0,0,39,1.6,2.5
19,0,2,1,9,2,1,3,1,3,1,6,1,2,2552,1.0,0,25,4,3,0,1.0,4.0,3,1,1.0,0.0,0.0,2,100,1.0,2.5
45,0,2,1,7,3,3,1,0,3,1,6,3,1,4477,4.0,1,19,3,3,1,7.0,2.0,2,3,2.0,0.0,2.0,1,57,1.3333333333333333,2.25
37,0,2,1,1,3,1,4,0,2,2,4,4,1,6474,1.0,0,13,3,2,1,14.0,2.0,2,14,8.0,3.0,11.0,3,39,1.3571428571428572,3.0
20,0,2,1,3,3,1,1,1,2,1,2,3,2,3033,1.0,0,12,3,1,0,2.0,2.0,2,2,2.0,1.0,2.0,2,36,2.0,1.75
44,1,2,1,10,4,1,3,1,3,1,6,3,2,2936,1.0,1,11,3,3,0,6.0,4.0,3,6,4.0,0.0,2.0,0,33,1.0,3.0
53,0,2,1,7,2,3,4,0,3,5,3,3,0,16581,3.0,0,18,3,2,1,26.0,4.5,3,7,7.0,4.0,7.0,0,54,2.0,3.0
29,0,2,1,15,1,1,2,0,1,1,6,4,1,2168,0.0,1,18,3,1,1,6.0,2.0,2,5,4.0,1.0,3.0,1,54,1.4,2.25
22,1,1,1,3,4,1,3,1,2,1,6,4,1,2853,0.0,1,11,3,2,1,1.0,4.5,3,0,0.0,0.0,0.0,2,33,1.25,3.0
46,0,2,2,2,3,2,3,0,3,4,3,1,1,16581,8.0,0,23,4,1,0,28.0,2.0,3,18,14.5,7.5,9.0,3,92,1.3055555555555556,2.0
44,0,0,1,17,3,1,4,1,1,1,6,3,2,2290,2.0,0,13,3,4,0,6.0,3.0,3,0,0.0,0.0,0.0,2,39,1.25,3.5
33,0,2,0,2,3,0,2,1,3,1,1,3,1,3600,1.0,0,13,3,4,1,5.0,2.0,3,5,4.0,1.0,4.0,1,39,1.6,3.0
41,1,0,1,5,2,1,1,1,2,1,6,1,0,2107,6.0,0,17,3,1,1,5.0,2.0,1,1,0.0,0.0,0.0,2,51,0.0,1.0
30,0,2,2,29,4,1,3,1,3,2,7,1,0,4115,8.0,0,19,3,3,3,8.0,3.0,3,4,3.0,0.0,3.0,1,57,1.5,2.5
40,0,1,2,2,4,3,2,1,3,2,7,2,1,4327,5.0,0,12,3,4,3,5.0,2.0,3,0,0.0,0.0,0.0,2,36,1.25,2.75
50,0,1,1,2,3,3,4,0,3,4,3,1,1,16581,2.0,0,22,4,3,1,28.5,3.0,3,2,2.0,2.0,2.0,2,88,2.0,2.75
28,0,2,1,19,4,3,4,1,2,1,2,1,1,3196,1.0,0,12,3,3,3,6.0,2.0,3,6,5.0,3.0,3.0,0,36,1.3333333333333333,2.75
46,0,2,1,15,2,1,4,1,3,5,5,2,1,16581,5.0,0,11,3,1,1,25.0,2.0,3,4,2.0,0.0,3.0,1,33,1.25,2.5
35,0,2,2,17,4,1,3,1,3,2,7,1,1,8966,3.0,1,15,3,4,3,15.0,2.0,3,7,7.0,1.0,7.0,0,45,2.0,2.75
24,1,2,1,17,2,1,4,0,3,1,2,2,1,2210,1.0,0,13,3,1,1,1.0,3.0,1,1,0.0,0.0,0.0,2,39,0.0,2.0
33,0,1,2,25,3,3,2,0,3,2,7,3,1,4539,1.0,0,12,3,1,1,10.0,3.0,2,10,7.0,0.0,1.0,0,36,0.8,2.0
36,0,2,1,6,4,1,3,1,1,1,2,3,0,2741,1.0,0,14,3,3,1,7.0,4.0,3,7,7.0,1.0,7.0,0,42,2.0,3.0
30,0,2,1,7,4,1,3,1,3,2,2,3,0,3491,1.0,0,13,3,1,3,10.0,4.0,2,10,7.0,7.5,9.0,0,39,1.6,2.25
44,0,2,1,29,4,4,4,1,3,2,6,4,2,4541,1.0,0,25,4,2,0,20.0,3.0,3,18,11.0,7.5,14.5,3,100,1.4166666666666667,3.25
20,0,2,2,21,3,2,3,1,4,1,8,4,2,2678,1.0,0,17,3,4,0,2.0,2.0,3,2,1.0,2.0,2.0,2,51,1.5,3.5
46,0,2,1,2,4,5,4,1,3,2,4,4,0,7379,2.0,0,11,3,3,1,12.0,3.0,2,6,3.0,1.0,4.0,0,33,1.1666666666666667,3.25
42,0,0,0,2,5,3,4,1,4,2,1,1,1,6272,7.0,0,16,3,1,1,10.0,3.0,4,4,3.0,0.0,3.0,1,48,1.5,2.5
60,0,2,2,7,4,2,2,1,4,2,7,4,0,5220,0.0,1,18,3,2,1,12.0,3.0,3,11,7.0,1.0,9.0,3,54,1.4545454545454546,2.75
32,0,1,1,13,3,4,3,0,2,1,2,2,1,2743,1.0,0,20,4,3,1,2.0,2.0,3,2,2.0,2.0,2.0,2,80,2.0,2.75
32,0,1,1,2,2,1,4,0,3,2,6,3,2,4998,4.0,1,14,3,4,0,10.0,2.0,3,8,7.0,0.0,7.0,0,42,1.75,3.5
36,0,2,1,1,3,5,3,0,1,3,4,1,0,10252,2.0,1,21,4,3,1,17.0,2.0,3,7,7.0,7.0,7.0,0,84,2.0,2.5
33,0,2,1,9,3,3,1,1,3,1,6,4,1,2781,0.0,0,13,3,2,1,15.0,4.5,3,14,10.0,4.0,10.0,3,39,1.4285714285714286,2.5
40,0,2,2,10,3,5,2,0,2,2,7,2,0,6852,7.0,0,12,3,2,1,7.0,2.0,4,5,1.0,1.0,3.0,1,36,0.8,2.5
25,0,2,2,10,4,1,3,1,3,2,7,4,2,4950,0.0,0,14,3,2,0,5.0,4.0,3,4,3.0,1.0,1.0,1,42,1.0,3.0
30,0,2,1,1,3,3,4,1,3,1,6,2,1,3579,0.0,1,21,4,1,1,12.0,2.0,3,11,9.0,5.0,7.0,3,84,1.4545454545454546,2.5
42,0,1,1,26,5,3,1,0,3,3,5,1,1,13191,3.0,1,17,3,3,0,20.0,4.5,3,1,0.0,0.0,0.0,2,51,0.0,2.0
35,0,0,2,8,2,2,3,0,2,3,7,4,1,10377,4.0,1,11,3,2,1,16.0,4.5,2,13,2.0,4.0,12.0,3,33,1.0769230769230769,2.75
27,0,2,1,14,3,1,1,1,3,1,6,1,1,2235,1.0,1,14,3,4,2,9.0,3.0,2,9,7.0,6.0,8.0,0,42,1.6666666666666667,2.0
54,0,1,1,1,4,1,4,0,3,3,4,3,0,10502,7.0,0,17,3,1,1,28.5,2.0,1,5,4.0,1.0,4.0,1,51,1.6,2.25
44,0,2,1,2,1,1,1,0,4,1,6,4,1,2011,1.0,0,13,3,4,1,10.0,4.5,3,10,5.0,7.0,7.0,0,39,1.2,3.0
19,1,0,1,10,3,3,1,0,2,1,6,2,2,1859,1.0,1,25,4,2,0,1.0,2.0,4,1,1.0,0.0,0.0,2,100,1.0,2.25
29,0,2,1,1,3,1,1,0,3,1,6,4,0,3760,1.0,0,15,3,1,3,3.0,4.5,3,3,2.0,1.0,2.0,1,45,1.3333333333333333,2.25
54,0,2,1,3,3,1,4,1,3,4,5,4,1,16581,3.0,0,14,3,1,0,28.5,2.0,3,10,9.0,0.0,9.0,0,42,1.8,3.0
31,0,2,1,11,2,3,3,1,3,2,0,1,1,6833,1.0,1,12,3,4,0,6.0,2.0,2,6,5.0,0.0,1.0,0,36,1.0,2.5
31,0,2,1,24,3,3,3,0,2,2,0,1,2,6812,1.0,0,19,3,2,0,10.0,2.0,3,10,9.0,1.0,8.0,0,57,1.7,2.25
59,0,2,2,3,3,1,3,0,2,2,7,4,2,5171,5.0,0,17,3,4,0,13.0,2.0,3,6,1.0,0.0,5.0,0,51,1.0,3.5
43,0,2,1,3,3,1,3,1,1,5,5,4,1,16581,3.0,0,14,3,2,1,25.0,2.0,3,8,7.0,0.0,7.0,0,42,1.75,3.0
49,0,2,1,4,2,3,1,1,2,5,3,3,1,16581,2.0,0,13,3,3,1,23.0,2.0,4,1,0.0,0.0,0.0,2,39,0.0,2.75
36,0,1,1,3,3,5,3,1,3,1,6,2,1,3692,1.0,0,12,3,3,0,12.0,2.0,2,11,10.0,0.0,7.0,3,36,1.5454545454545454,2.5
48,0,2,1,2,2,5,4,1,4,1,2,2,2,2559,5.0,0,11,3,3,0,7.0,4.0,2,1,0.0,0.0,0.0,2,33,0.0,2.75
27,0,2,1,4,2,1,1,1,3,1,6,3,0,2517,1.0,0,11,3,2,3,5.0,2.0,3,5,3.0,0.0,3.0,1,33,1.2,2.25
29,0,2,1,7,3,1,3,1,3,2,0,4,0,6623,1.0,1,11,3,2,2,6.0,2.0,3,6,0.0,1.0,0.0,0,33,0.0,3.0
48,0,2,1,1,3,1,4,1,2,5,5,4,2,16581,6.0,0,12,3,3,0,25.0,3.0,4,1,0.0,0.0,0.0,2,36,0.0,3.75
29,0,2,1,1,3,1,4,0,2,4,5,4,0,16124,3.0,0,14,3,2,2,9.0,2.0,2,7,7.0,1.0,7.0,0,42,2.0,3.0
34,0,2,1,20,3,5,3,0,4,1,6,3,1,2585,0.0,0,17,3,4,0,2.0,4.5,2,1,0.0,0.0,0.0,2,51,0.0,3.0
44,0,2,2,5,3,2,2,1,3,5,3,2,1,16581,7.0,0,11,3,3,1,26.0,4.5,3,18,9.0,3.0,10.0,3,33,1.0555555555555556,2.5
33,0,2,2,10,5,2,4,1,4,3,7,3,0,8380,0.0,1,14,3,4,2,10.0,3.0,3,9,8.0,0.0,8.0,0,42,1.7777777777777777,3.5
19,0,2,1,25,3,1,2,0,4,1,6,4,2,2994,1.0,1,12,3,4,0,1.0,2.0,3,1,0.0,0.0,1.0,2,36,1.0,3.25
23,0,2,1,1,2,1,4,1,3,1,6,3,1,1223,1.0,0,22,4,4,1,1.0,2.0,3,1,0.0,0.0,1.0,2,88,1.0,3.5
25,1,1,2,24,1,1,3,1,1,1,8,4,2,1118,1.0,1,14,3,4,0,1.0,4.0,3,1,0.0,1.0,0.0,2,42,0.0,3.5
26,0,2,1,4,2,1,3,1,3,1,6,4,2,2875,1.0,1,20,4,2,0,8.0,2.0,2,8,5.0,2.0,2.0,0,80,0.875,2.75
45,1,2,2,2,3,2,1,0,1,5,3,2,2,16581,2.0,1,16,3,1,0,26.0,2.0,3,18,10.0,1.0,11.0,3,48,1.1666666666666667,1.75
55,0,0,1,8,1,3,4,1,2,4,0,2,0,13577,1.0,1,15,3,4,1,28.5,3.0,3,18,9.0,7.5,0.0,3,45,0.5,3.25
21,1,1,1,10,2,1,1,0,2,1,2,3,2,2625,1.0,0,20,4,3,0,2.0,2.0,1,2,2.0,2.0,2.0,2,80,2.0,2.0
46,0,2,2,4,2,2,4,0,2,5,3,2,1,16581,2.0,0,14,3,3,1,26.0,2.0,3,11,4.0,0.0,8.0,3,42,1.0909090909090908,3.0
34,0,2,2,2,3,2,3,0,3,2,7,1,2,4538,0.0,1,12,3,4,0,4.0,3.0,3,3,2.0,0.0,2.0,1,36,1.3333333333333333,2.75
51,0,1,2,9,3,1,4,1,3,5,3,2,0,16581,4.0,1,24,4,1,1,28.5,4.5,2,18,10.0,7.5,10.0,3,96,1.1111111111111112,2.25
59,0,2,1,18,4,3,4,1,3,3,4,4,2,10512,6.0,0,12,3,4,0,25.0,4.5,2,9,7.0,5.0,4.0,0,36,1.2222222222222223,3.5
34,0,1,1,19,3,3,3,0,3,2,2,2,0,4444,4.0,0,13,3,3,2,15.0,2.0,4,11,8.0,5.0,10.0,3,39,1.6363636363636365,3.0
28,0,1,1,1,4,3,4,1,3,1,2,3,2,2154,0.0,1,11,3,3,0,5.0,2.0,2,4,2.0,0.0,2.0,1,33,1.0,3.0
44,0,2,1,4,2,1,3,1,4,5,3,1,0,16581,1.0,0,14,3,4,2,26.0,4.0,2,18,9.0,7.5,13.0,3,42,1.2222222222222223,2.5
34,0,1,0,11,3,1,3,1,2,2,1,2,1,4490,4.0,0,11,3,4,2,14.0,4.5,4,10,9.0,1.0,8.0,0,33,1.7,3.25
35,0,2,1,6,1,1,3,1,3,1,6,3,1,3506,0.0,1,14,3,4,0,4.0,3.0,3,3,2.0,2.0,2.0,1,42,1.3333333333333333,3.25
42,0,2,1,7,4,3,2,0,4,2,6,2,1,2372,6.0,1,16,3,4,0,18.0,2.0,3,1,0.0,0.0,0.0,2,48,0.0,2.75
43,0,2,2,4,4,2,4,0,2,3,7,4,2,10231,3.0,0,14,3,4,0,23.0,3.0,4,18,7.0,7.5,14.5,3,42,1.1944444444444444,4.0
36,0,2,1,2,4,1,3,0,3,2,4,2,2,5410,8.5,1,11,3,4,0,18.0,2.0,3,16,14.0,5.0,12.0,3,33,1.625,3.0
44,1,2,1,15,3,3,1,0,3,3,0,4,1,7978,1.0,0,11,3,4,1,10.0,2.0,3,10,7.0,0.0,5.0,0,33,1.2,3.0
28,0,1,1,2,3,1,4,1,2,1,2,4,1,3867,1.0,1,12,3,2,1,2.0,2.0,3,2,2.0,2.0,2.0,2,36,2.0,3.25
51,0,1,1,6,2,3,2,0,2,1,2,3,2,2838,0.0,0,14,3,2,0,8.0,4.5,2,7,0.0,7.0,7.0,0,42,1.0,2.25
30,0,0,1,9,2,3,3,0,3,2,4,3,2,4695,7.0,1,18,3,3,0,10.0,3.0,3,8,4.0,1.0,7.0,0,54,1.375,3.0
29,1,2,1,7,3,5,2,0,3,1,2,3,0,3339,3.0,1,13,3,1,2,10.0,2.0,3,7,7.0,7.0,7.0,0,39,2.0,2.25
28,0,2,1,1,3,5,4,1,3,1,6,1,2,2080,2.0,0,11,3,2,0,5.0,2.0,2,3,2.0,1.0,2.0,1,33,1.3333333333333333,2.25
25,0,2,1,1,3,3,4,0,3,1,6,2,2,2096,1.0,0,18,3,4,0,2.0,3.0,2,2,2.0,2.0,1.0,2,54,1.5,3.0
32,0,2,2,8,3,3,3,1,4,2,7,4,1,6209,1.0,0,15,3,3,2,10.0,4.0,4,10,7.0,0.0,8.0,0,45,1.5,3.5
45,0,1,1,25,3,3,2,0,3,5,3,2,2,16581,3.0,0,22,4,3,0,22.0,4.0,3,0,0.0,0.0,0.0,2,88,1.25,2.5
39,0,2,1,13,4,3,3,0,2,4,3,2,0,16581,6.0,1,13,3,4,2,21.0,4.0,3,18,9.0,7.5,2.0,3,39,0.6111111111111112,3.0
58,0,2,1,23,4,1,1,1,3,1,6,3,0,2372,1.0,0,12,3,4,2,2.0,3.0,3,2,2.0,2.0,2.0,2,36,2.0,2.75
32,1,2,1,7,2,1,4,1,3,2,2,3,1,4883,1.0,0,18,3,1,1,10.0,3.0,3,10,4.0,1.0,1.0,0,54,0.5,2.75
39,1,2,1,23,3,3,3,1,3,1,6,1,2,3904,0.0,0,13,3,1,0,6.0,2.0,3,5,2.0,0.0,3.0,1,39,1.0,2.0
30,0,2,1,6,3,5,1,0,2,2,2,4,1,4627,0.0,0,12,3,1,1,10.0,4.5,3,9,2.0,6.0,7.0,0,36,1.0,2.25
36,0,2,1,10,4,5,4,0,3,3,0,3,1,7094,3.0,0,12,3,1,0,10.0,0.5,3,7,7.0,1.0,7.0,0,36,2.0,2.75
46,0,2,0,1,2,1,4,0,3,1,1,1,2,3423,6.0,0,12,3,3,0,10.0,3.0,4,7,6.0,5.0,7.0,0,36,1.8571428571428572,3.0
28,0,0,1,1,3,1,3,0,1,2,2,4,1,6674,0.0,0,11,3,1,3,10.0,4.5,3,9,8.0,7.0,5.0,0,33,1.4444444444444444,2.75
50,0,2,1,28,3,1,4,0,3,4,5,1,1,16581,4.0,1,11,3,2,0,25.0,2.0,3,3,2.0,1.0,2.0,1,33,1.3333333333333333,2.5
40,1,2,2,25,4,2,4,1,2,3,7,2,2,9094,2.0,1,12,3,3,0,9.0,2.0,3,5,4.0,1.0,0.0,1,36,0.8,3.0
52,1,2,2,5,3,1,2,1,3,3,7,2,2,8446,8.5,1,19,3,3,0,10.0,2.0,2,8,7.0,7.0,7.0,0,57,1.75,2.25
30,0,2,1,17,4,3,2,0,3,3,3,1,1,11916,1.0,1,23,4,4,2,9.0,2.0,3,9,1.0,0.0,8.0,0,92,1.0,2.5
39,0,2,1,18,2,1,1,1,3,2,4,3,2,4534,0.0,0,11,3,1,0,9.0,4.5,3,8,7.0,1.0,7.0,0,33,1.75,2.0
31,0,0,2,2,4,1,4,0,3,3,7,3,0,9852,1.0,1,19,3,1,1,10.0,4.5,2,10,8.0,7.5,6.0,0,57,1.4,2.5
41,0,0,2,10,2,3,3,1,1,2,7,2,2,6151,1.0,0,13,3,1,0,19.0,4.0,3,18,2.0,7.5,9.0,3,39,0.6111111111111112,2.25
31,1,1,2,1,3,1,4,0,3,1,8,2,2,2302,1.0,1,11,3,1,0,3.0,2.0,4,3,2.0,2.0,2.0,1,33,1.3333333333333333,2.75
44,1,2,1,3,3,1,1,1,3,1,2,1,1,2362,4.0,0,12,3,3,0,10.0,4.0,4,3,2.0,1.0,2.0,1,36,1.3333333333333333,2.25
42,0,0,1,2,1,1,3,1,3,4,3,3,1,16581,0.0,1,13,3,4,0,21.0,3.0,2,18,8.0,2.0,10.0,3,39,1.0,3.0
55,0,2,1,2,2,3,4,0,1,5,3,3,1,16581,4.0,0,14,3,4,1,23.0,4.5,3,18,9.0,7.5,11.0,3,42,1.1111111111111112,3.5
56,0,2,0,8,4,1,4,1,3,5,3,2,2,16581,6.0,0,14,3,1,0,28.5,4.0,3,7,3.0,7.0,7.0,0,42,1.4285714285714286,2.5
40,0,0,1,16,2,1,3,1,3,1,6,3,0,3544,8.5,0,16,3,2,1,6.0,0.5,3,4,2.0,0.0,0.0,1,48,0.5,2.75
34,0,2,1,9,3,1,4,1,3,3,0,4,0,8500,0.0,0,11,3,4,1,10.0,0.5,2,9,7.0,1.0,6.0,0,33,1.4444444444444444,3.5
40,0,2,1,2,3,1,3,1,3,2,6,4,2,4661,1.0,0,13,3,3,0,9.0,4.0,3,9,8.0,7.5,8.0,0,39,1.7777777777777777,3.25
41,0,1,2,1,3,2,3,0,3,2,7,1,0,4103,0.0,0,17,3,4,1,10.0,2.0,3,9,3.0,1.0,7.0,0,51,1.1111111111111112,2.75
35,0,1,1,4,4,1,3,1,3,2,6,3,2,4249,1.0,1,11,3,2,0,9.0,3.0,3,9,6.0,1.0,1.0,0,33,0.7777777777777778,2.75
51,0,2,0,5,3,1,3,1,3,4,3,2,0,14026,1.0,1,11,3,2,1,28.5,2.0,3,18,9.0,0.0,10.0,3,33,1.0555555555555556,2.5
38,0,2,2,2,2,1,2,0,3,2,7,1,0,6893,3.0,0,15,3,4,1,11.0,3.0,3,7,7.0,1.0,7.0,0,45,2.0,2.5
34,0,2,2,15,2,3,3,0,3,2,7,1,2,6125,1.0,0,12,3,4,0,10.0,4.5,4,10,8.0,7.5,6.0,0,36,1.4,3.0
25,0,2,1,19,1,3,4,1,3,1,2,4,1,3669,3.0,0,11,3,3,3,7.0,4.5,2,3,2.0,1.0,2.0,1,33,1.3333333333333333,3.25
58,1,2,1,7,4,3,3,0,2,3,4,1,1,10008,7.0,1,14,3,4,0,28.5,0.5,2,10,9.0,5.0,9.0,0,42,1.8,2.5
40,0,2,1,1,4,1,2,1,3,1,2,2,1,2387,3.0,0,22,4,3,1,7.0,3.0,3,4,2.0,0.0,3.0,1,88,1.25,2.5
36,0,1,2,7,3,2,1,0,4,2,7,1,1,4639,2.0,0,16,3,4,1,17.0,2.0,2,15,7.0,6.0,13.0,3,48,1.3333333333333333,2.0
48,0,2,1,4,3,1,4,1,3,3,4,4,2,7898,1.0,0,11,3,3,0,11.0,2.0,3,10,9.0,0.0,8.0,0,33,1.7,3.5
27,0,2,2,11,3,3,3,0,4,1,8,4,1,2534,8.0,0,14,3,2,1,5.0,4.0,3,1,0.0,0.0,0.0,2,42,0.0,3.0
51,0,2,1,11,2,5,4,0,2,4,4,2,2,13142,3.0,0,16,3,2,0,28.5,1.0,2,5,2.0,0.0,3.0,1,48,1.0,2.5
18,0,0,1,1,3,1,4,0,3,1,2,4,2,1611,1.0,0,15,3,3,0,0.0,4.5,4,0,0.0,0.0,0.0,2,45,1.25,3.75
35,0,2,1,1,3,3,4,0,2,2,2,4,1,5363,0.0,0,12,3,2,1,10.0,0.5,3,9,7.0,0.0,0.0,0,36,0.7777777777777778,3.25
27,0,1,2,2,1,1,4,1,1,2,7,4,2,5071,3.0,0,20,4,2,0,8.0,3.0,3,6,2.0,0.0,0.0,0,80,0.3333333333333333,3.25
55,1,2,2,13,4,2,1,1,4,4,7,3,2,13695,6.0,1,17,3,3,0,24.0,2.0,2,18,7.0,3.0,8.0,3,51,0.8333333333333334,2.25
56,0,2,1,23,3,1,4,1,3,4,4,2,1,13402,4.0,1,12,3,1,1,28.5,0.5,3,18,14.5,7.5,9.0,3,36,1.3055555555555556,2.5
34,0,0,1,26,1,5,1,0,2,1,6,3,0,2029,1.0,0,20,4,3,3,5.0,2.0,3,5,4.0,0.0,0.0,1,80,0.8,2.5
40,0,2,1,2,1,3,2,0,4,2,0,3,0,6377,5.0,0,20,4,2,3,15.0,0.5,3,12,11.0,7.5,8.0,3,80,1.5833333333333333,2.5
34,0,2,1,29,3,3,2,1,3,2,2,3,1,5429,4.0,0,13,3,1,2,10.0,1.0,3,8,7.0,7.0,7.0,0,39,1.75,2.25
31,1,1,2,2,3,1,3,0,2,1,8,4,2,2785,7.0,0,14,3,3,0,3.0,3.0,4,1,0.0,0.0,0.0,2,42,0.0,3.5
35,1,1,2,18,4,2,4,0,3,2,7,3,1,4614,0.0,1,18,3,3,1,5.0,0.5,2,4,2.0,3.0,2.0,1,54,1.0,3.0
38,0,1,1,7,3,1,4,1,4,1,6,3,0,2610,1.0,0,11,3,4,3,4.0,2.0,3,4,2.0,0.0,3.0,1,33,1.25,3.5
34,0,2,1,2,4,5,3,0,3,2,0,4,2,6687,1.0,0,11,3,4,0,14.0,2.0,4,14,11.0,4.0,11.0,3,33,1.5714285714285714,3.75
28,0,2,2,26,3,1,3,1,2,2,7,1,1,4724,1.0,0,11,3,3,1,5.0,0.5,3,5,3.0,0.0,4.0,1,33,1.4,2.5
31,1,2,1,22,4,3,4,1,3,2,4,3,1,6179,1.0,1,15,3,4,2,10.0,3.0,2,10,2.0,6.0,7.0,0,45,0.9,3.25
39,0,2,2,21,4,1,1,1,2,2,7,4,1,6120,3.0,1,12,3,4,2,8.0,2.0,4,5,4.0,1.0,4.0,1,36,1.6,3.25
51,0,1,2,2,3,2,2,1,3,3,7,2,1,10596,2.0,0,11,3,2,0,14.0,4.5,3,4,2.0,3.0,2.0,1,33,1.0,2.25
41,0,1,1,22,3,1,4,0,3,2,6,4,0,5467,3.0,1,14,3,1,2,12.0,4.0,2,6,2.0,3.0,3.0,0,42,0.8333333333333334,2.75
37,0,2,1,4,1,1,3,1,3,1,6,3,1,2996,7.0,1,15,3,4,0,8.0,2.0,3,6,4.0,1.0,3.0,0,45,1.1666666666666667,3.25
33,0,1,2,5,1,1,2,1,3,2,7,4,1,9998,6.0,0,13,3,1,0,8.0,2.0,4,5,4.0,1.0,2.0,1,39,1.2,2.75
